--- Network 2 ---
Nodes in the network:
Node: 5
Node: 11
Node: 15
Node: 18
Node: 23
Node: 31
Node: 36
Node: 42
Node: 43
Node: 45
Node: 47
Node: 49
Node: 52
Node: 54
Node: 59
Node: 61
Node: 63
Node: 64
Node: 66
Node: 70
Node: 75
Node: 77
Node: 83
Node: 86
Node: 90
Node: 96
Node: 1
Node: 4
Node: 20
Node: 21
Node: 27
Node: 33
Node: 35
Node: 41
Node: 51
Node: 60
Node: 92
Node: 95
Node: 97
Node: 2
Node: 6
Node: 10
Node: 13
Node: 17
Node: 22
Node: 25
Node: 26
Node: 29
Node: 30
Node: 32
Node: 37
Node: 38
Node: 40
Node: 44
Node: 46
Node: 55
Node: 58
Node: 62
Node: 65
Node: 67
Node: 68
Node: 72
Node: 78
Node: 81
Node: 84
Node: 85
Node: 94
Node: 98
Node: 99
Node: 12
Node: 16
Node: 19
Node: 34
Node: 48
Node: 50
Node: 53
Node: 76
Node: 87
Node: 91
Node: 93
Node: 3
Node: 7
Node: 8
Node: 9
Node: 14
Node: 24
Node: 28
Node: 39
Node: 56
Node: 69
Node: 71
Node: 73
Node: 74
Node: 79
Node: 82
Node: 88
Node: 80
Node: 89
Node: 57
Edges in the network:
Edge: 5 -> 11
Edge: 5 -> 15
Edge: 5 -> 18
Edge: 5 -> 23
Edge: 5 -> 31
Edge: 5 -> 36
Edge: 5 -> 42
Edge: 5 -> 43
Edge: 5 -> 45
Edge: 5 -> 47
Edge: 5 -> 49
Edge: 5 -> 52
Edge: 5 -> 54
Edge: 5 -> 59
Edge: 5 -> 61
Edge: 5 -> 63
Edge: 5 -> 64
Edge: 5 -> 66
Edge: 5 -> 70
Edge: 5 -> 75
Edge: 5 -> 77
Edge: 5 -> 83
Edge: 5 -> 86
Edge: 5 -> 90
Edge: 5 -> 96
Edge: 5 -> 1
Edge: 5 -> 2
Edge: 5 -> 3
Edge: 5 -> 4
Edge: 5 -> 6
Edge: 5 -> 8
Edge: 5 -> 14
Edge: 5 -> 19
Edge: 5 -> 20
Edge: 5 -> 24
Edge: 5 -> 25
Edge: 5 -> 26
Edge: 5 -> 28
Edge: 5 -> 30
Edge: 5 -> 34
Edge: 5 -> 35
Edge: 5 -> 38
Edge: 5 -> 39
Edge: 5 -> 44
Edge: 5 -> 46
Edge: 5 -> 55
Edge: 5 -> 62
Edge: 5 -> 69
Edge: 5 -> 74
Edge: 5 -> 76
Edge: 5 -> 78
Edge: 5 -> 89
Edge: 5 -> 94
Edge: 5 -> 95
Edge: 5 -> 97
Edge: 5 -> 98
Edge: 5 -> 10
Edge: 5 -> 12
Edge: 5 -> 16
Edge: 5 -> 17
Edge: 5 -> 32
Edge: 5 -> 50
Edge: 5 -> 53
Edge: 5 -> 56
Edge: 5 -> 65
Edge: 5 -> 67
Edge: 11 -> 5
Edge: 11 -> 2
Edge: 11 -> 1
Edge: 11 -> 3
Edge: 11 -> 4
Edge: 11 -> 8
Edge: 11 -> 6
Edge: 11 -> 10
Edge: 11 -> 14
Edge: 11 -> 19
Edge: 11 -> 25
Edge: 11 -> 29
Edge: 11 -> 30
Edge: 11 -> 35
Edge: 11 -> 36
Edge: 11 -> 39
Edge: 11 -> 45
Edge: 11 -> 49
Edge: 11 -> 51
Edge: 11 -> 52
Edge: 11 -> 64
Edge: 11 -> 69
Edge: 11 -> 71
Edge: 11 -> 74
Edge: 11 -> 79
Edge: 11 -> 84
Edge: 11 -> 87
Edge: 11 -> 88
Edge: 11 -> 90
Edge: 15 -> 5
Edge: 15 -> 1
Edge: 15 -> 2
Edge: 15 -> 3
Edge: 15 -> 9
Edge: 15 -> 4
Edge: 15 -> 8
Edge: 15 -> 6
Edge: 15 -> 7
Edge: 18 -> 5
Edge: 18 -> 1
Edge: 18 -> 2
Edge: 18 -> 4
Edge: 18 -> 3
Edge: 18 -> 8
Edge: 18 -> 7
Edge: 23 -> 5
Edge: 23 -> 2
Edge: 23 -> 1
Edge: 23 -> 9
Edge: 23 -> 4
Edge: 23 -> 3
Edge: 23 -> 8
Edge: 23 -> 7
Edge: 23 -> 6
Edge: 31 -> 5
Edge: 31 -> 2
Edge: 31 -> 1
Edge: 31 -> 20
Edge: 31 -> 3
Edge: 31 -> 8
Edge: 31 -> 7
Edge: 31 -> 6
Edge: 31 -> 14
Edge: 31 -> 33
Edge: 31 -> 34
Edge: 31 -> 43
Edge: 31 -> 46
Edge: 31 -> 55
Edge: 31 -> 56
Edge: 31 -> 58
Edge: 31 -> 67
Edge: 31 -> 69
Edge: 31 -> 70
Edge: 31 -> 77
Edge: 31 -> 82
Edge: 31 -> 87
Edge: 31 -> 93
Edge: 31 -> 96
Edge: 31 -> 98
Edge: 31 -> 99
Edge: 36 -> 5
Edge: 36 -> 1
Edge: 36 -> 2
Edge: 36 -> 7
Edge: 36 -> 9
Edge: 36 -> 4
Edge: 36 -> 3
Edge: 36 -> 6
Edge: 36 -> 8
Edge: 36 -> 27
Edge: 36 -> 11
Edge: 42 -> 5
Edge: 42 -> 1
Edge: 42 -> 2
Edge: 42 -> 3
Edge: 42 -> 10
Edge: 42 -> 8
Edge: 42 -> 7
Edge: 43 -> 5
Edge: 43 -> 1
Edge: 43 -> 2
Edge: 43 -> 7
Edge: 43 -> 4
Edge: 43 -> 3
Edge: 43 -> 8
Edge: 43 -> 10
Edge: 43 -> 44
Edge: 43 -> 50
Edge: 43 -> 62
Edge: 43 -> 76
Edge: 43 -> 31
Edge: 45 -> 5
Edge: 45 -> 1
Edge: 45 -> 2
Edge: 45 -> 20
Edge: 45 -> 9
Edge: 45 -> 4
Edge: 45 -> 3
Edge: 45 -> 8
Edge: 45 -> 6
Edge: 45 -> 10
Edge: 45 -> 11
Edge: 47 -> 5
Edge: 47 -> 1
Edge: 47 -> 2
Edge: 47 -> 4
Edge: 47 -> 3
Edge: 47 -> 61
Edge: 47 -> 68
Edge: 47 -> 77
Edge: 47 -> 10
Edge: 47 -> 7
Edge: 49 -> 5
Edge: 49 -> 1
Edge: 49 -> 2
Edge: 49 -> 3
Edge: 49 -> 8
Edge: 49 -> 4
Edge: 49 -> 6
Edge: 49 -> 14
Edge: 49 -> 11
Edge: 52 -> 5
Edge: 52 -> 2
Edge: 52 -> 1
Edge: 52 -> 9
Edge: 52 -> 4
Edge: 52 -> 3
Edge: 52 -> 8
Edge: 52 -> 10
Edge: 52 -> 14
Edge: 52 -> 11
Edge: 54 -> 5
Edge: 54 -> 2
Edge: 54 -> 1
Edge: 54 -> 3
Edge: 54 -> 4
Edge: 54 -> 7
Edge: 54 -> 8
Edge: 54 -> 10
Edge: 59 -> 5
Edge: 59 -> 2
Edge: 59 -> 1
Edge: 59 -> 3
Edge: 59 -> 9
Edge: 59 -> 6
Edge: 59 -> 7
Edge: 59 -> 10
Edge: 61 -> 5
Edge: 61 -> 1
Edge: 61 -> 2
Edge: 61 -> 4
Edge: 61 -> 47
Edge: 61 -> 3
Edge: 61 -> 8
Edge: 61 -> 7
Edge: 61 -> 14
Edge: 63 -> 5
Edge: 63 -> 1
Edge: 63 -> 2
Edge: 63 -> 3
Edge: 63 -> 4
Edge: 63 -> 7
Edge: 63 -> 6
Edge: 63 -> 14
Edge: 64 -> 5
Edge: 64 -> 2
Edge: 64 -> 1
Edge: 64 -> 20
Edge: 64 -> 3
Edge: 64 -> 4
Edge: 64 -> 7
Edge: 64 -> 8
Edge: 64 -> 6
Edge: 64 -> 11
Edge: 66 -> 5
Edge: 66 -> 1
Edge: 66 -> 2
Edge: 66 -> 7
Edge: 66 -> 4
Edge: 66 -> 3
Edge: 66 -> 8
Edge: 66 -> 6
Edge: 70 -> 5
Edge: 70 -> 2
Edge: 70 -> 1
Edge: 70 -> 9
Edge: 70 -> 3
Edge: 70 -> 8
Edge: 70 -> 6
Edge: 70 -> 31
Edge: 75 -> 5
Edge: 75 -> 2
Edge: 75 -> 1
Edge: 75 -> 9
Edge: 75 -> 3
Edge: 75 -> 8
Edge: 75 -> 7
Edge: 75 -> 10
Edge: 77 -> 5
Edge: 77 -> 1
Edge: 77 -> 2
Edge: 77 -> 9
Edge: 77 -> 47
Edge: 77 -> 3
Edge: 77 -> 4
Edge: 77 -> 6
Edge: 77 -> 14
Edge: 77 -> 31
Edge: 77 -> 7
Edge: 83 -> 5
Edge: 83 -> 2
Edge: 83 -> 1
Edge: 83 -> 7
Edge: 83 -> 3
Edge: 83 -> 10
Edge: 86 -> 5
Edge: 86 -> 1
Edge: 86 -> 2
Edge: 86 -> 4
Edge: 86 -> 3
Edge: 86 -> 7
Edge: 90 -> 5
Edge: 90 -> 2
Edge: 90 -> 1
Edge: 90 -> 4
Edge: 90 -> 3
Edge: 90 -> 7
Edge: 90 -> 8
Edge: 90 -> 10
Edge: 90 -> 11
Edge: 96 -> 5
Edge: 96 -> 2
Edge: 96 -> 1
Edge: 96 -> 9
Edge: 96 -> 4
Edge: 96 -> 3
Edge: 96 -> 8
Edge: 96 -> 31
Edge: 96 -> 6
Edge: 1 -> 4
Edge: 1 -> 15
Edge: 1 -> 20
Edge: 1 -> 21
Edge: 1 -> 27
Edge: 1 -> 33
Edge: 1 -> 35
Edge: 1 -> 41
Edge: 1 -> 42
Edge: 1 -> 49
Edge: 1 -> 51
Edge: 1 -> 60
Edge: 1 -> 61
Edge: 1 -> 66
Edge: 1 -> 86
Edge: 1 -> 92
Edge: 1 -> 95
Edge: 1 -> 97
Edge: 1 -> 2
Edge: 1 -> 6
Edge: 1 -> 10
Edge: 1 -> 11
Edge: 1 -> 12
Edge: 1 -> 13
Edge: 1 -> 16
Edge: 1 -> 17
Edge: 1 -> 19
Edge: 1 -> 25
Edge: 1 -> 30
Edge: 1 -> 34
Edge: 1 -> 36
Edge: 1 -> 43
Edge: 1 -> 44
Edge: 1 -> 47
Edge: 1 -> 48
Edge: 1 -> 50
Edge: 1 -> 53
Edge: 1 -> 54
Edge: 1 -> 55
Edge: 1 -> 63
Edge: 1 -> 68
Edge: 1 -> 76
Edge: 1 -> 77
Edge: 1 -> 78
Edge: 1 -> 83
Edge: 1 -> 87
Edge: 1 -> 91
Edge: 1 -> 93
Edge: 1 -> 99
Edge: 1 -> 3
